reviewerID,asin,overall
AJU7G6MB1NP07,B018WYOCBS,5
A1KB43BI085A48,B018X3IMDM,5
A1HPCGOG0FLNYC,B018XMPQLO,5
A3U6C7XYLDDI2P,B018XMPQLO,1
A2FE7EJXXXW8WF,B018XMPQLO,5
A30R2FLZS3JXWE,B018ZBUSK2,4
A9TCE8W276HFJ,B018ZBUSK2,5
A1C7KTCIDR8Q0P,B01915JBN6,5
A3SOJ5T0FJ0WUB,B01915JBN6,5
A3BI0UJMO3Z8OP,B0191DICWE,2
AZMFTLN4HMVI7,B0191PQK76,3
A15945H0Z4D10H,B0191PQK76,5
A1JHGRAYIBRG50,B0191PQK76,2
ABHQKTNNQDQ4P,B0191S9LKQ,1
AVSMD1F8G5Z0O,B0191PQK76,5
A1O2IDV7NQ565O,B0191S9LKQ,3
A3VGVGGE3COGV,B0192ZB6PG,5
A32RKDCSAF58ZB,B0194Q2G7K,5
A1ASJVEIGLTUM4,B0194X4MSO,5
A26M0PF4A0DT3K,B0194X4MSO,1
A2TGMGZ116G6AW,B0195XZFFW,5
A11VS7QA3HGM73,B01982R350,5
A2B064CEECRXNT,B01982R350,4
A2M11U6YGVQU7I,B0198806DU,1
A1MXV7T3IKFHP0,B0198W55QY,5
A2JTYEAC1UCY0B,B019C34QJQ,5
A2IH446UZZY6CA,B019C51VJW,2
A3PM4QHNGW4AF1,B019CSI6KQ,4
A12GHE1KPXR5QO,B019E1EEL6,1
A2WEETK3M95628,B019E6YVXC,5
A1VVOLBJTY3Y26,B019E6YVXC,5
A2PSBNDRUX35UX,B019E6YVXC,5
A1Z7MHOAWXRJBP,B019E6YVXC,5
A1QZO1N8VDCL1Y,B019E6YVXC,5
A3QJOZGZFKJ4TQ,B019E6YVXC,5
A2PUUXYTAXONO0,B019E6YVXC,5
A2JWW4BC9WQQP2,B019F6F1NK,5
A35OFFNQPKC59U,B019F6UBJO,5
A383KTIUQ4C7K4,B019FN63OO,1
A36KNCRMS52BXJ,B019FN63OO,1
A3UBXVI0SQEU9Y,B019FN63OO,3
A14JBFNI2CEGV9,B019FN63OO,3
A34N4U9L9YM9AK,B019FN63OO,4
ABDR6IJ93HFIO,B019FN63OO,5
A1DT9UKGJ4PYB2,B019FPK7LM,4
A32WGIPHNPV3WS,B019FN63OO,5
A2S31JKX5LEVDK,B019FN63OO,3
ASNJU8CAVW26U,B019FN63OO,5
AX7JSJMSYQBST,B019FPJDQ2,1
A18K9J2NS5BZX8,B019H8997K,5
A2RXIJIQTCYVR,B019JY9A9E,5
A3QVAVJEBPMGBB,B019KYJIC2,2
A1PBTRKJSSAE5W,B019O361EW,3
AT4P8ITPPKJ8J,B019OPENU4,5
A2JFUCU9AICV3F,B019PHF9UY,2
A1KE5HHCCIK57P,B019PI9QFC,3
AJ2J2BTF512P7,B019PI9QFC,5
A16G1USHG4V7HW,B019PI9QFC,5
AOX4XPPH41OY1,B019PI9QFC,4
A2LNVAB6S5YONK,B019PI9QFC,4
A1L1YB3SHYKQ,B019PI9QFC,5
A23EDJD23K4OFL,B019PI9QFC,5
A38QUL4LP8DJQR,B019PI9QFC,5
ALAH066L214OG,B019RM93S6,5
A15T2X8PU7ATRG,B019XOJ874,4
ATZB7WTCH7QO5,B019Z28CE4,5
A2Y1E03V4CPTB7,B01A0KOL6S,5
ARVMODCAOQ1KC,B01A0WK5DE,5
ALU9NCXDFJI4K,B01A109UHW,4
A2HRHF83I3NDGT,B01A109UHW,5
A3BXW3GJS10VHV,B01A4XXLJ4,4
AO7BQKTTEJROL,B01A5DGJQA,5
ATWTKK5MU6RCI,B01A5HIQCQ,4
A2HV9ACERY1WHT,B01A5LAW4C,5
A22RSL9WASR0X8,B01A6FDP6O,5
AFMXCXU7KZ302,B01A6ND1LU,4
A7OWMS2EJIW4R,B01A7A7B0E,5
A31U43GO3YGSJ7,B01A7SHYGW,5
A1KSOVHCQT6XS8,B01A7SHYGW,4
A1Y8BH33MW9RDR,B01A7SHYGW,3
A28LW8TTHKPMYF,B01A7SHYGW,4
A3VSVFJ8UEYOLK,B01A7SHYGW,5
A39H12DLKHV6SJ,B01AAIJ0TI,4
A2T74X634YZC2W,B01ABTHI7C,1
A2V420YDTJ6DHA,B01ABTHI7C,5
A47XKBF151AF8,B01AC40O5O,1
A38F16J0F9HMDD,B01ACSYWUI,5
A3RH3HS2KBTJMT,B01ACSYWUI,5
A1G77PBXH0VIGL,B01AHKYIRS,5
A3SNMCQUGARKBT,B01AHKYIRS,5
A2OHBPWKKL4LAV,B01AHKYIRS,5
A3IBQUMCV64Q88,B01AHKYIRS,5
A3VI2XWBSCKQYA,B01AHKYIRS,5
A1KGZYC025VQWT,B01AHKYIRS,4
A7YZGRWPGBRD7,B01AIAA7KY,4
A1LFLNPW5HKNWS,B01AIAA7KY,5
A7D627AMSJEH8,B01AIAA7KY,5
A3DJHAGD9JXNJF,B01AIAA7KY,5
A5HF7XISWJ0O5,B01AIAA7KY,5
A3D2ZAH0U5UX7R,B01AIAA7KY,5
A35ZNOGNDS69NG,B01ALD4D76,5
A349JI2UDHNV2L,B01AMTU11G,5
A10AQMEFDTT7J5,B01AMTU11G,5
A2ZLG1HD6E6FJY,B01AMTU11G,5
A4ZF4QYMT6BO7,B01ANJW6XG,2
A96PXRLPBVGYC,B01ANJW6XG,4
AV5VRY9NI64GJ,B01ANJW6XG,5
A206HAIUJ31S6H,B01ANJW6XG,5
A274KXWC5PGKMX,B01ANJW6XG,5
A16091I1BHYSTF,B01ANJW6XG,5
A19QJ4G3GVFO6N,B01ANJW6XG,5
AUYPI3OTR02CS,B01ANJW6XG,5
A3TQRTPVWZGN7F,B01ANJW6XG,5
AD3REXZ6FOS77,B01AO1QAA8,3
A3CI4L6CX4KJ6Y,B01AO1QC0Q,5
A2V3WLOPBX75XV,B01AS8U8PU,5
A3ND249WRKTBYI,B01AS8U8PU,5
A3KFVX0AHKDZDC,B01AS8U8PU,5
AFNLRY4CGOOQF,B01ASWH5KW,5
AJYOFB21OAQK0,B01ASWH5KW,5
A1M3WLC0CN40XR,B01ASWH5KW,4
A3M47Q7TVTYMQ6,B01ASWH5KW,2
A2EL1FJOI6I7NK,B01AT23UGE,5
A1492X9WKFQERN,B01AT281AY,3
A30HHGQ1P5OXTZ,B01AT281AY,5
A1D5PI6K72SFQP,B01AU5TI6G,5
AQZHY4F7SPLJF,B01AUKU1OO,5
A3MCSMQXDBHYCN,B01AUKU1OO,5
A30SNBHU0J953O,B01AUKU1OO,1
A31NH026XYNLW5,B01AUKU1OO,5
A368Q44U8LKWNH,B01AUKU1OO,5
A3IXT31LMOCKCA,B01AUKU1OO,3
AA2CWSBPBLNRY,B01AUKU1OO,4
A3IFE8MEWNSMRE,B01AUKU1OO,5
A2617WC6NCG678,B01AVF6WN2,2
AVVKZJ6B6RYTY,B01AVF6WN2,5
AKTDFNQ1Q008E,B01AVF6WN2,4
A1FIRGVQRK5RMD,B01AVF6WN2,5
A1CCMW354ELJ3U,B01AVF6WN2,5
A35Y8PD1CL6FDW,B01AVF6WN2,5
A5R2B0FQ4DXYE,B01AVF6WN2,5
A24FG2MW7O8JWP,B01AVF6WN2,5
A2HBKZLFKQ64NH,B01AVTG3OG,1
A1XLB6WBMF201U,B01AW7Q5XQ,5
A54ZA5KN30323,B01AWZ3JLO,2
A289EUSXFDSVW4,B01AX6J7P4,4
A2DMUER0GFRDJX,B01AXGYS30,5
A11NUX7G9OSW9L,B01AXWVO36,4
A8ARRWYKXRNW5,B01AYBL4HW,5
A15QVOLQCIWAE6,B01AYBL4HW,4
AYAA8M2RNFIRH,B01AYMAV1Q,5
A1ORWQLEC5UAIB,B01B15LDBM,5
A2N2N9T84GPCR5,B01B15LDBM,1
A3NMDIM1ZMTR8S,B01B15LDBM,5
A3TBRKIOSSYO4T,B01B15LDBM,5
A2X8Y1HNHW2LG0,B01B15LDBM,3
A3SGOQZF6KQQE,B01B15LDBM,5
A3F8ERH5CIQHJ1,B01B15LDBM,5
A39PLOEUJWRIAA,B01B29NV1W,5
A2SRGXFEMF1J7E,B01B2YMHQW,1
A3LL66AE9IFRE2,B01B4IX68O,5
A22O6FX57I4ERI,B01B6FZI1I,5
AWNFFBJ6J1PSW,B01B70IGF2,5
A1O89CUBJPN6ZL,B01B70IGF2,5
APPI8V93DBW27,B01B7MFUT0,4
A1C4VI3MN134AP,B01BDKUCXK,5
A2K6X2CBTCQW6Z,B01BFZ2SW6,4
AIL8HPXKT4IAH,B01BFZ2SW6,4
A2N8MJWR19U887,B01BGTG41W,1
A37GA9MCQGOADK,B01BGTG41W,4
A20HGA3V17VLYR,B01BGTG41W,5
A1UXS6HN7UMN7L,B01BGTG41W,1
A2HWR1MAFFD5UC,B01BGTG41W,2
A18FQFU7W5YAPV,B01BGTG41W,3
A126G8SX11WO0D,B01BGTG41W,1
A2M4IEB226991F,B01BGTG41W,4
A1HRDIMSH5FHKB,B01BGTG41W,5
ATEK8THMYFP7V,B01BGTG41W,3
A3N6VBAVGRAKP4,B01BGTG41W,2
A3DO87YMNQXCI0,B01BGTG41W,1
ADXKEG0THXZBH,B01BO61CMS,5
A1VUYY6XISPAUW,B01BUSN07K,1
A2G4FFAOTICWUQ,B01BUSN07K,2
AAPY5WF1UOVJ6,B01BWEMFC8,1
A3G5Z3PQOCK63J,B01BXMOREI,1
ASXCY71RDV6LZ,B01C0J7L1E,3
A2KD34CFJHIVR7,B01C316EIK,5
A36BLHR13HECZ1,B01C3PS67I,2
A15M4L5CV2ASB0,B01C4067IC,5
A22JCIPUIMC409,B01C4067IC,5
A1ISVO62ZDN47G,B01C4067IC,3
A3FY52LFLB0HKM,B01C53CVI8,5
A0698182HBSA2D2MEX40,B01C6031MA,5
ASD5QTHF8Q8IQ,B01C6031MA,1
A3BXLNUGMI65M1,B01C6031MA,1
A2YQ5C9VYQK2M3,B01C6031MA,5
A23M71UVSCW57M,B01C73C1N6,4
AEZ0X08KA6GPH,B01C8IVL7W,5
A2YT5IO3DKN3AN,B01C8IVL7W,5
A2W7GN1ITN6R19,B01CCH35E6,5
A3BEB60RU18BD8,B01CCY0ACO,5
A2P1GTW1PO6X0V,B01CCY0ACO,5
A18YB9LXBDRKAK,B01CDYB0QS,4
AGRDY1H5NAVJ3,B01CDYB0QS,3
AAOYA0DKWED4W,B01CFHXO80,5
AZ7QA0FJ486NR,B01CG9AOVM,4
A37E0Y695A86PJ,B01CGF50RO,5
A331BHAR0TRLWT,B01CGF50RO,5
A2INEMTN9P22H8,B01CGGW918,5
A2MPDXI08K1WY,B01CGH9YEW,5
A2MU90PYPXRTH5,B01CJOH1WO,5
A3VPE4EA4O9YFQ,B01CJYLXQ4,5
AD2VMJ1XDHB9F,B01CJYLXQ4,5
A2CH62B9QLFUBV,B01CKVM158,5
A16ALXKQ02SKYG,B01CN478DM,5
A222QY638UKJ6Y,B01CNCV7NG,5
A1QSHS0PXQ0GHX,B01CNCV7NG,1
A2Z406MW70N5UO,B01CNI9F52,5
AFHEZGMVH48NG,B01CNI9F52,5
AF7AQHLX1UV1Z,B01CNZWQ4W,5
ANQATGTI6MVJQ,B01COD9P2O,1
A3K1EFI9EFWRSY,B01COEN97K,4
AB6ARMI4Q78QK,B01COOQIKU,5
ASII5R7E1QDOZ,B01COVL88K,5
A19A7X3X37G4W7,B01COVL88K,5
A10UUM79YT5T2A,B01COVL88K,5
A3F9CMU8KNAY1M,B01CP215CC,5
A3PF1IVKQ8251H,B01CPJC8AI,5
A3RN7XVSPEKZCF,B01CQ8AZPS,5
A2EFIJJL5QO73O,B01CQCUQ12,5
A1GC24WOA08DS6,B01CQCUQ12,5
AKA9X5KP8UD1O,B01CQT33O2,5
AC0X19EGMCW7L,B01CSG0OTU,3
A1GOL2CJ2ETQS9,B01CTQ3JKK,4
A2N6ULDUETUAVU,B01CUZKM3C,5
A15QWL32JTFT62,B01CUZKM3C,5
A38URIRCLMUPS4,B01CUZKM3C,5
AJ3H8C9Q9JAE2,B01CV9G1BO,3
AMCOFIXEJ1B9Q,B01CV9G1BO,1
APIZAXRHI2RWI,B01CVOMZDM,4
A1MVH3S3T9MQ1T,B01CVOMZDM,4
A2FZLLT6V52FNU,B01CVOL81W,5
A2PR4CK7LT29EV,B01CX0HYS0,3
A3TNM3C9ENUCFW,B01CX4U7J4,5
A3VI2VETB90ZG5,B01CX4U7J4,5
A1KHP9VQRG2JQY,B01D04ZBKG,3
A3ANGWW62RQBHS,B01D0C0DC4,2
AF74UAKV3Q3W0,B01D0YXXQA,5
A1BBL7UAM1XKSE,B01D1AMZFS,5
A3EWW9I3WUEQXG,B01D2TSFX4,5
A34I9VJA8QEKYZ,B01D2TSFX4,5
A1IBUBA244PDJ,B01D30910S,5
A3RGG6VEEVJQ1E,B01D30910S,5
A1B8PD27WVERCY,B01D4GN5DK,5
A13SYRDPCQRBCG,B01D4GN5DK,1
A2YE0Q518XFWL5,B01D4GN5DK,5
A2KMFJ1STBVEL0,B01D61P3EC,5
A3PM7ORHFQBB6I,B01D69Y5TS,5
A2SRBZZ4QW20Z8,B01D69Y5TS,5
A1SBDSYUMHEB72,B01D7HQHJK,5
AGGWRYLF2626H,B01D804Z5O,4
AIFRW4O1GV4X,B01D804Z5O,5
A93QA3SDPRHTL,B01D8ALSKO,5
A37GB3YY7Q365I,B01D8IGMN4,5
A3LXV1YNVOTDS5,B01D90IBSA,5
A2KM5J6Z04RHK5,B01D9R18NS,4
A2PCLY1XDVEBJ7,B01D9R1AEK,5
A2ILYM6FEB0Q1P,B01DBKZZEG,4
A22XMSG5BZKNOM,B01DBKZZEG,1
A326OWAO1JPZT5,B01DBKZZEG,2
A3NW3OQB4AD77I,B01DDPUQTS,5
A301FLRJJIASWX,B01DEMTOQ6,5
A37IZJN43A0ZDR,B01DEMTOQ6,5
A2VZ8UR55643HM,B01DEMTOQ6,2
A33OBLUJDFNV8X,B01DF2S4G6,5
AVE6B6439VE76,B01DF2S4G6,5
AUUFF9FQBZPBH,B01DG4L5W8,5
A1EZMU02XNK3DA,B01DHFNZSI,5
AL9EB2KRNNA9B,B01DJ140LQ,1
A1Y1JGWT9OO75T,B01DJ5E68E,5
ALPTK2J9BTUPS,B01DK13VZ6,1
A2WFSOBA6TKTEF,B01DK13VZ6,2
A1PUWV3KW0IR0B,B01DK13VZ6,1
AI6QUQTP0R4JN,B01DK13VZ6,5
A1Y8QDG2KNYSTV,B01DLQLV5C,5
A1KJG1DXMN6YY9,B01DLQLV5C,5
A3TWPW6C78JPGV,B01DNB0642,4
A2LLL38XO4XHYQ,B01DNE7H1O,5
A3DVC6NJ34U3YD,B01DNE7H1O,3
A1XLQ6JU7A3CAO,B01DNE7H1O,5
A1EOTB1WHLSW6G,B01DNE7H1O,3
A9M6JUMSGJRCX,B01DNE7H1O,5
A33BETL32HGCEU,B01DNE7H1O,5
A1C4NBXUUSSQEV,B01DNE7H1O,5
A1NVXTIUPF0RE8,B01DNQFZJI,5
A2VV7HK7MA6I06,B01DNRG6JA,5
A2SMBESBTQOK9R,B01DNTWHQ4,1
A2CVP8AYDF8F5B,B01DQ0GDZ6,4
A1LU94Q3Y5Z86N,B01DZKERVY,5
AWEJFSR7DMHTK,B01DZKERVY,5
A1PJEUW4CPUS3J,B01DZKERVY,5
A25VU7QPF5HHKX,B01DZOX446,3
AZWD2KSANOM4K,B01DZYUKZW,5
A25MWC78PCDFZ7,B01DZYUKZW,5
A32AK6L4K5AMSG,B01DZYUQSI,5
A3BCQBTQVG13PK,B01E019V0O,5
A2JNI9V0X3YHK,B01E17LOL6,5
A1AN8Q3TDZ622X,B01E17LOL6,1
A3EI3D6P7ZOK5N,B01E17LOL6,4
A1JDJ3DH8Z0KMR,B01E17LOL6,4
A1WYMQMQO8LPKI,B01E3IRK52,5
A3ON8JZYT8KBN1,B01E4VHSYG,5
A26EZECFKU7ZVI,B01E4VHSYG,5
A3L8J3KYWAON1T,B01E6VPMEW,2
A3OF505MMJXSQ2,B01E6XW7IY,5
AMTJ1SFXFK7JK,B01E70SBB8,2
A1OMJ4B8OTBGKR,B01E8LKITO,4
A26YM3DY14BV93,B01E8TTWZ2,5
A2AYJJAFNSGSU1,B01E9RTEI8,4
AA506U32M1TCM,B01EHV9D8M,4
AYQO366J7DMQP,B01EIP37IY,5
AC68H7V8WGMB2,B01EL4PVFE,5
AICLH7OFRN9CC,B01EL4PVFE,3
A1742Y6208B8E,B01EL4PVFE,5
A17L144D785DJH,B01EL4PVFE,4
A2VD0Z2N55SJNE,B01ELCHWWG,2
A1M37O4ORZCGO9,B01EM922HI,5
A1OQJTXG1ZJC8Q,B01EMEYJCY,2
A1I4H0OMWAOSHR,B01EMW4CP0,5
A1EG3LHWRH862M,B01EN4PMZG,5
A33LVON2S5CZHK,B01EN4PMZG,5
A2DMY3ZO1VSVWS,B01EN4PMZG,5
A2HYQXNB1RGTEW,B01EN4PMZG,5
A2L4XGVPR42KHL,B01EN4PMZG,4
A1I71LN8V9LWQ5,B01EN95AA8,5
AW7UMXXJKFSNS,B01ER13U1I,5
AMHKOWNJICOG5,B01ER13U1I,5
A2R1R907SMOJHD,B01ER13U1I,4
AOIIPYKC63YX,B01ER13U1I,5
A2I1GWPVGKYN63,B01ER4B7K6,2
A2Y7PN2NMRC9XW,B01ER4B7K6,4
AOPRN4UYPOH40,B01ER4B7K6,5
A3KRJICUVO7TEX,B01ER4B7K6,5
A1B6RH7PUE6RC2,B01ER4B7K6,3
A2VRW963SBUQ8J,B01ER4B7K6,4
A3JLPQ67HP1PPX,B01EU2KRLU,5
A2FRUXAS5JIL78,B01EUCAIGY,5
A3Q3QH6APTCO0P,B01EUVF62Q,4
A39M4WZX6IZLG6,B01EW82GSY,4
A3I4G7XTA8SS2V,B01EW82GSY,5
A27PEW96DDRIP4,B01EW82GSY,5
A2Y2WK19EY00V4,B01EWCDT9A,4
A2FVEA3WIO0TK3,B01EWSU32U,3
A3N9JDOVUTWR71,B01EY2435C,5
A1Z1QG4RNZMYTQ,B01EZ0X034,3
APT88HLPNSGZ,B01EZ0X034,3
A1HSFT8KPC1JLI,B01EZ0X034,1
A13HJ61C6UPEV2,B01EZ0X034,4
A1ICYRDJW2QMTM,B01EZ0X034,1
A81HAO8KEKBZH,B01F4D4WD8,3
A3GMADUPDANSDR,B01F4D4WD8,5
A1GX0G71GK6XL9,B01F4D4WD8,5
A355QA4QFTUI9B,B01F4ORM7A,5
A1XVW6UTYC6W2U,B01F5LVTO4,5
A32EEMJ3YFV50H,B01F6LCCOE,5
ARTHSLN5BW5PW,B01F73LQ34,5
A3MFUMYRGT38U5,B01F7KJDIM,2
AQAS330TPUZO,B01F7KJDIM,5
A36YOT6MGWNSO5,B01F8N6Z5W,5
AQ6AGWKWMTY8H,B01F9RGWF0,5
A1CO8ODF2EG7EB,B01F9RGWF0,1
A2QPQKLNDZQC3N,B01F9RGWF0,1
A134WG9EUOP8SA,B01F9RGWF0,1
A204X2LD6P162A,B01F9RGWF0,5
A2JRKD3DU7046X,B01FABWFH4,5
A3TPNC3TKGCCEI,B01FC3SEU2,4
A1VFX417XDNWIU,B01FC3SEU2,3
ARPNBO2RSZXBC,B01FC3SFWY,5
A2YVE50EG4W19M,B01FC3SFWY,5
A1W5O844N8LSZP,B01FD78EMA,2
A3288P9898Y3OI,B01FD78EMA,4
AZF182NA6KWI6,B01FD78EMA,5
A1NED2JPHBO2TC,B01FDLYEKW,5
AFAIJ8DIG6NU5,B01FDLYEKW,4
A3UYNXF3KCXW31,B01FF0HU48,5
A2A9NI18PH9O0W,B01FF1GR1O,5
A1PWVL5RWT2PPA,B01FF32B3U,5
A25CZDMUOV1IDQ,B01FG231MK,5
AITHBY6N94MJI,B01FHC4HYU,5
A1PEEY3IFLCYOH,B01FHE31C2,3
A1L8PL08LOYO9L,B01FHE31C2,3
A21SL94J53BDS9,B01FHE31C2,5
A3FLV0A5AJWVKM,B01FJSJ2QK,4
AD26NGIRJPGP4,B01FLYO6MW,1
AY8UZIZ5MG345,B01FLYO6MW,3
APYK8PLTDISMD,B01FM4ZYTK,5
AO3QCMAIXXRMK,B01FM4ZYTK,5
A1XRW2U9SFUJVJ,B01FM4ZYTK,1
A231MANVDN086S,B01FN61ZA4,5
A13YHX8QAM9SXX,B01FQCU9C0,5
A1Q1W0V0PAPQQJ,B01FQO0APY,5
AOIIQGTMYMKU9,B01FQO0APY,5
AE0G4EAK0F14I,B01FQO0APY,1
AQDW9T7L3H1FQ,B01FRWTE8Y,4
A1VOADY074F9QQ,B01FRWTE8Y,5
A3NMRD1XD3RA46,B01FS4MCL2,1
A1SMYMFCSCTLY7,B01FS8FIX2,5
A25URW38KXQYTI,B01FSGCL34,4
A3OS2RKZLPBIOC,B01FSGCL34,4
A3U675BLYWF3DB,B01FSGCL34,5
A27J85TEK1DFBW,B01FSGCL34,4
A2SD2TJJSHK4V0,B01FSGCL34,4
A1DQM10J6DF8WI,B01FSGCL34,5
A1X5UALZEYBDP7,B01FSGCL34,3
A18WB3O7B58C99,B01FSGCL34,4
A2JODU7JW66OOZ,B01FSGCL34,5
A1GIYYO65L3WU8,B01FSYBQ9Q,5
A9ZLSJLFA9IPC,B01FUYWMII,5
A3004ZP1351LRT,B01FVV3MGG,4
AIHLTB22EYSOJ,B01FVV3MGG,5
A1B3T47YCGS98D,B01FVV3MGG,5
AJEJA4LGV4R7B,B01FVUHW1I,5
A1JB5WOZI9TBE6,B01FVUHW1I,5
AO7ZK4MGPLGFQ,B01FVUHW1I,5
A3SJLV9TCDNHD3,B01FVZ1H50,5
A1ZOY9CD2UGM36,B01FW0OMII,5
A2J870AXPV6318,B01FWT2N3K,5
AR0W2SEA186A,B01FWT2N3K,4
A1ICB2EZBMG140,B01FWT2N3K,1
A1DLF4UP7B7RVJ,B01FWT7MEA,1
A16W8UVL9AWXCN,B01FWT7MEA,4
A1M81PBQ8FZVBD,B01FY9JZFC,4
A2LY2N12VJACJ0,B01G59ICPE,5
A1NPUDURHDIF8D,B01G5W2I8S,5
A8FQ3LOQIU694,B01G6H5FNW,5
A8I54OGV2WNJT,B01G6R3VEM,5
A17DDYD8BC0ZEC,B01G6R3VEM,1
A1C3IGL1SDNM9E,B01G807M1U,3
A1BEC1PYRMP1Y6,B01G86538S,5
A1ARK60NNOOTEJ,B01G86538S,1
A2TB4HY9EKU23T,B01G86538S,5
A2U6AWBGY1QUR1,B01G86538S,1
A1FOVRPL4RW1VZ,B01G8E4UNY,5
A21IXKLYXAH1Y6,B01GCGWAPS,5
A2AG3GLYREYOBV,B01GDB79T4,5
A2W1BFPI1RVKSD,B01GDB79T4,1
A3U45J9QAV6WV8,B01GDB79T4,1
A32MN9A8V8CUUD,B01GDU4G96,5
A1HEYAL4V55X4D,B01GDUJCWM,5
A34KGD6ZYDDVT0,B01GDUJCWM,5
A2CC495RM3KVOY,B01GFB2E9M,5
A9IGFJ0IXJUI7,B01GGKYKQM,1
A1L76OTXOVAZ77,B01GGKYS6E,5
A2OXF0IL7H9MQM,B01GGKYKQM,5
A37IRE9GZ0CZ7I,B01GGKYWRE,4
ADPO88UT5LLER,B01GGKZ1VA,5
A3KWJVH0CPCEJG,B01GH1C9TA,5
A515RNWAOQKBE,B01GHF5VS2,2
A2PLINS7DFU512,B01GHF5VS2,5
A1VJTCN4CKXIUM,B01GIXNUTU,5
A2ZBUD00JX6HIU,B01GJ5CQ10,5
A2CBSEW3B1XSPE,B01GJ5CQ10,5
AB8B8H7Z79VIZ,B01GJ9EX6M,5
A2KFPCHQZQS7W7,B01GJO68OM,5
A7NCXX9CS4R1,B01GJPC1RY,5
A4Z7T58VKMSZN,B01GJQEXBU,3
A13S25YAUVTB98,B01GJQEXBU,5
AQ1XMQ5UNR3S,B01GKQU66U,5
A3YNJ15ZM3BIP,B01GNYC8SS,5
A1K7HGC3MM9C7Q,B01GP0N8MU,5
A2I89BGF22R262,B01GPXBD4W,5
A18H2GDAGLN0H8,B01GPXBD4W,5
A1A0HPEO3M8IH7,B01GQPXB3U,3
A4UUK2ZGF3HO7,B01GQPXB3U,3
A327IGBZHUGA3X,B01GQPXB3U,3
A29PBY10CGDKA0,B01GQPXB3U,3
AS4RH7JG593FJ,B01GR1A00K,5
A2GI0VNBUE6CJ8,B01GR1A00K,5
A39XLZ723QNARH,B01GSQ2I22,5
A274344NER7ZAT,B01GSQ2I22,5
A1KG3E4FHV8B64,B01GSQ2I22,4
A78973X39G7WU,B01GVVC59A,5
A36RJJ43YP3B2C,B01GVVC59A,5
A1Y4KKCEEYH91H,B01GXJTDEU,5
A1UURJ1461KLO1,B01GYM4GZ2,4
A3ITHDPQRYCBTL,B01GYM4GZ2,5
A22R3HGQC51L3D,B01GYM4GZ2,3
AE7DHGEG95SD9,B01GZMMH7K,5
AB6M01T3GOT85,B01GZMMH7K,5
A3UZ97Q8RKSE5N,B01GZMMH7K,5
ABBZA0BCHKZ2A,B01GZMMH7K,5
A323EMO8OCD3YU,B01GZVI3LA,5
A2MFZDPH8FGK4M,B01H14SFRM,2
A1ZTBODOJ1P1Y4,B01H14SFRM,5
A3914OX5P5O94O,B01H1N4SP6,5
A1L2B7RPOP660H,B01H3563AK,5
A2UEMRN57E4UN4,B01H36HLB4,5
A1V66Y34RI8MXB,B01H36HLB4,5
A366970SHZ675F,B01H36MZZ6,5
A290P67SIO8DXL,B01H36MZZ6,5
A1PDFCXL8CU308,B01H36MWUE,5
A3A8TCA3L828D1,B01H36MWUE,1
A22NFRKCVCGV2Y,B01H36MWUE,3
A19FGKGW699OLB,B01H36MWUE,5
A2UJDFWU8DONA,B01H3UL3NM,5
A2PWHF4ZDCPX,B01H3UL3NM,5
ANUHG49BM01VT,B01H4OC7GY,5
AIF9IY0QZ2KCE,B01H4OC7GY,4
A313F1LZHDE0H7,B01H4OC7GY,5
A1Q9RNXNZX9I9S,B01H4YTH6W,5
A3FKH7YPEP2JXN,B01H4ZLZLQ,5
A3PRRYXSZWVSH7,B01H4ZLZLQ,5
A3C8QMDBXLRCZ9,B01H4ZLZLQ,5
A349UOO1364Z6A,B01H51U5KG,5
A1NVBAQTEA3V0U,B01H733QHG,1
ATNDVAMCHYWU4,B01H7A9XB2,5
A33XZQ3JQ4C1UR,B01H8PYUX2,5
AWXQORMZ3JY4P,B01HB8ULCU,4
A4WAQ2GO9OZQ9,B01HCT3GCU,5
A1H7SMTEON9WN,B01HCY1Q5E,5
A1E9X931E11OY2,B01HCY1Q5E,4
A1BCJ01PEU74ME,B01HCY1Q5E,5
A1FS9OO33P4SLA,B01HDUVMBU,5
AIATMB7B3J9QA,B0009JR3UM,5
AWQZQHGBTX872,B000R5LWRI,5
A1U59OW6J0YXL3,B002TSLG2C,5
A2Q2HF0CHGHXJW,B004BBD1QE,5
A148XAUSK3PBOA,B005AUH8SM,5
AGT25UV6MIRHV,B005JW6VTS,4
A6XP4WLAYAAI1,B005KQ1ZMG,5
A25HP86MQ7NWIW,B005KQ1ZMG,4
A1L6YM7RUED7GK,B005Q310SC,2
A33CNFK776MTWR,B0098C29B4,4
A4VR8Q8T99RKM,B00AAHLWA0,5
ADBQR4TW4VI4E,B00BC20EM4,4
A2WF1IFJH1OREN,B00CSCEKRM,4
A3T4YKPTI32NCU,B00CYQCW04,4
A2MYJZ3PJ6IG9G,B00DTZYY32,4
AFFTVSSV0D5A1,B00EB6H8KY,1
A2IA3B20SY7PIX,B00GMG2D60,5
AH9AUW175XCVP,B00I14395A,4
AKEL1QGAMWJDE,B00L1YNK74,3
A1ZVDKKCLAJJEB,B00NTR49FI,5
A2OEC1PICV8DB8,B00O0NV5HU,1
A179JVEBLH8OF0,B00OHIU0QU,5
A3UFJX9UTYHDO9,B00OMPAOO6,5
A2I8N0Q4N6JY6D,B00S89EWEU,5
